26557,32,60000,MORTGAGE,0.0,PERSONAL,A,8400,7.51,0.14,N,9,0
32018,28,33000,OWN,5.0,HOMEIMPROVEMENT,B,10000,9.99,0.3,N,6,0
11,22,33000,RENT,6.0,PERSONAL,B,10000,11.12,0.3,N,2,1
50751,26,45000,MORTGAGE,10.0,MEDICAL,A,6600,7.88,0.14,N,2,0
45838,34,113000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.9,0.11,N,7,0
8894,23,50000,RENT,1.0,DEBTCONSOLIDATION,A,10000,8.94,0.2,N,4,0
8788,24,33640,RENT,4.0,DEBTCONSOLIDATION,B,10000,11.26,0.3,N,3,1
16538,36,30000,RENT,2.0,DEBTCONSOLIDATION,B,3000,10.25,0.1,N,17,0
49775,35,24000,RENT,2.0,MEDICAL,B,6200,9.63,0.23,N,9,0
37115,23,50000,OWN,1.0,VENTURE,B,10000,11.14,0.2,N,4,0
11841,41,45000,RENT,5.0,VENTURE,B,10000,9.91,0.22,N,12,0
48519,28,115000,MORTGAGE,4.0,VENTURE,A,19000,6.99,0.17,N,7,0
35943,36,235000,MORTGAGE,0.0,PERSONAL,C,25000,13.61,0.11,N,13,0
4808,22,24000,RENT,0.0,DEBTCONSOLIDATION,B,2450,9.76,0.1,N,4,0
2481,30,130000,RENT,5.0,VENTURE,B,10000,11.11,0.08,N,7,0
35913,24,90000,RENT,0.0,PERSONAL,A,12000,8.94,0.13,N,4,0
50665,31,70000,RENT,5.0,MEDICAL,B,10000,11.71,0.14,N,7,0
53429,33,25200,RENT,4.0,MEDICAL,B,7000,9.62,0.28,N,8,0
6209,25,42000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.49,0.07,N,2,0
17655,23,56000,RENT,4.0,DEBTCONSOLIDATION,B,10000,11.49,0.18,N,2,0
24728,23,35000,RENT,1.0,PERSONAL,B,2000,10.99,0.06,N,2,0
48084,30,51996,MORTGAGE,2.0,MEDICAL,C,6400,13.16,0.12,N,8,0
34972,34,90000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,13000,6.54,0.15,N,9,0
50624,24,50000,OWN,9.0,PERSONAL,B,1000,11.71,0.02,N,3,0
8344,27,54000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,10000,9.63,0.19,N,6,0
32787,21,24000,RENT,2.0,DEBTCONSOLIDATION,D,10000,17.27,0.42,Y,3,1
49849,22,41000,RENT,2.0,VENTURE,B,3000,11.11,0.07,N,3,0
56782,30,115000,MORTGAGE,8.0,PERSONAL,B,15000,12.42,0.13,N,8,0
34196,52,35004,RENT,0.0,PERSONAL,B,7200,11.11,0.21,N,25,0
53200,32,55000,RENT,4.0,PERSONAL,C,5000,15.96,0.09,N,10,0
37345,28,69743,MORTGAGE,12.0,HOMEIMPROVEMENT,D,10000,14.96,0.01,N,8,0
37693,26,95000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,20000,10.25,0.21,N,4,0
16216,24,63000,MORTGAGE,0.0,MEDICAL,C,18000,13.72,0.29,Y,4,0
20183,22,40000,RENT,3.0,EDUCATION,C,5000,13.49,0.13,N,2,0
24254,30,125000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,20000,7.88,0.16,N,8,0
5266,36,60000,MORTGAGE,7.0,MEDICAL,A,8000,6.99,0.13,N,13,0
56363,41,100000,MORTGAGE,17.0,MEDICAL,A,6000,5.42,0.06,N,17,0
54251,28,40000,RENT,2.0,MEDICAL,B,5400,10.65,0.14,N,6,0
38483,38,25104,OWN,8.0,EDUCATION,D,3000,16.29,0.12,Y,14,0
7749,26,45000,RENT,0.0,DEBTCONSOLIDATION,B,1800,10.99,0.04,N,3,0
4900,23,125000,RENT,7.0,EDUCATION,A,10000,7.66,0.08,N,2,0
15112,24,86000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,13000,7.51,0.15,N,3,0
18733,27,50000,RENT,5.0,VENTURE,D,5000,15.62,0.1,Y,6,0
50546,23,50000,MORTGAGE,6.0,EDUCATION,A,7200,6.62,0.14,N,2,0
53004,23,52000,RENT,7.0,EDUCATION,B,7000,11.89,0.13,N,3,0
52620,36,80000,MORTGAGE,7.0,VENTURE,A,10000,6.62,0.13,N,12,0
54863,36,43000,RENT,2.0,MEDICAL,C,1200,14.26,0.03,N,11,0
22943,27,100000,RENT,1.0,EDUCATION,A,12000,7.51,0.12,N,6,0
5167,26,65000,MORTGAGE,3.0,PERSONAL,A,10000,7.88,0.15,N,3,0
3564,34,85000,RENT,18.0,VENTURE,A,8000,5.42,0.09,N,6,0
39395,27,60000,RENT,1.0,MEDICAL,B,7000,12.21,0.12,N,10,0
12969,22,75000,RENT,6.0,EDUCATION,B,10000,10.65,0.13,N,3,0
4564,25,100800,RENT,0.0,VENTURE,B,19400,11.49,0.19,N,4,0
26588,30,110000,RENT,1.0,MEDICAL,A,12000,8.94,0.11,N,10,0
18483,22,49000,RENT,1.0,DEBTCONSOLIDATION,E,24000,16.0,0.51,Y,4,1
32624,24,65000,MORTGAGE,8.0,EDUCATION,C,7500,12.87,0.12,Y,3,0
43783,25,54000,RENT,1.0,MEDICAL,A,3200,7.88,0.06,N,4,0
6369,22,55000,RENT,0.0,DEBTCONSOLIDATION,A,6000,7.51,0.11,N,4,0
310,25,100300,RENT,9.0,MEDICAL,D,8500,14.84,0.08,N,3,1
7624,31,85000,RENT,7.0,DEBTCONSOLIDATION,D,25000,15.37,0.29,N,5,1
27385,43,29004,RENT,5.0,MEDICAL,B,6000,11.99,0.21,N,16,0
23280,38,102960,MORTGAGE,2.0,DEBTCONSOLIDATION,A,16000,7.88,0.16,N,14,0
23403,23,33000,RENT,3.0,EDUCATION,B,2000,10.99,0.06,N,2,0
51288,27,64000,RENT,1.0,EDUCATION,A,16000,7.66,0.27,N,6,0
28856,27,130000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,7500,12.98,0.06,N,8,0
3669,24,75000,RENT,5.0,EDUCATION,A,12000,8.9,0.16,N,3,0
58156,25,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600,7.29,0.15,N,2,0
3387,38,36000,OWN,8.0,PERSONAL,C,12000,15.27,0.33,Y,14,0
711,37,30000,RENT,0.0,VENTURE,A,5000,9.32,0.17,N,15,0
25551,21,28550,RENT,3.0,EDUCATION,C,8500,14.35,0.29,Y,2,0
23975,24,75000,RENT,4.0,MEDICAL,A,10000,6.54,0.13,N,3,0
5754,31,50000,RENT,5.0,HOMEIMPROVEMENT,D,5000,15.62,0.1,Y,9,1
43060,23,69000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000,14.96,0.22,N,4,1
53889,38,25000,MORTGAGE,2.0,EDUCATION,B,3000,9.91,0.12,N,17,0
41000,23,80000,MORTGAGE,4.0,VENTURE,A,25000,8.49,0.31,N,4,0
27348,23,30000,RENT,4.0,VENTURE,C,3000,13.92,0.1,Y,2,0
45667,35,21600,RENT,1.0,DEBTCONSOLIDATION,C,3500,14.35,0.16,N,10,0
51576,22,48000,OWN,3.0,VENTURE,C,3600,14.65,0.07,N,2,0
31710,31,36000,RENT,3.0,VENTURE,B,6325,10.74,0.18,N,5,0
47016,23,50000,MORTGAGE,8.0,EDUCATION,A,10000,7.49,0.2,N,4,0
8222,26,64999,MORTGAGE,13.0,EDUCATION,B,12000,10.99,0.17,N,3,0
53714,31,47233,RENT,2.0,VENTURE,B,6000,11.36,0.13,N,5,0
17706,22,60000,MORTGAGE,2.0,EDUCATION,A,10000,8.0,0.17,N,3,0
29305,24,40000,RENT,0.0,MEDICAL,B,3000,9.63,0.07,N,3,0
14067,22,75000,OWN,0.0,EDUCATION,A,10000,6.54,0.13,N,3,0
22654,33,35000,RENT,3.0,PERSONAL,A,8000,7.14,0.22,N,6,0
31834,35,120000,RENT,17.0,MEDICAL,A,6000,6.62,0.05,N,10,0
42128,35,45000,RENT,0.0,MEDICAL,C,4200,11.34,0.1,Y,7,0
43827,24,72100,MORTGAGE,2.0,EDUCATION,A,12000,5.79,0.17,N,3,0
17278,28,70000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,6.99,0.07,N,9,0
29788,27,150000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,24000,10.37,0.16,N,5,0
56927,21,30000,RENT,3.0,PERSONAL,C,7000,15.27,0.22,N,4,0
17764,22,51000,RENT,6.0,MEDICAL,D,16000,17.49,0.31,Y,4,1
30302,23,45000,RENT,1.0,EDUCATION,A,6000,7.9,0.13,N,4,0
29505,22,120000,OWN,0.0,MEDICAL,A,16000,6.54,0.13,N,3,0
5751,23,48000,OWN,7.0,EDUCATION,B,9000,10.37,0.19,N,2,0
35988,30,45000,RENT,2.0,VENTURE,C,10000,13.85,0.22,N,10,0
35744,37,38400,RENT,3.0,MEDICAL,C,2500,12.98,0.07,Y,14,0
36877,24,100000,MORTGAGE,8.0,MEDICAL,A,6000,7.51,0.06,N,3,0
16288,23,89250,RENT,2.0,MEDICAL,D,25000,14.96,0.22,N,2,1
24292,24,34000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,2500,15.62,0.07,Y,3,1
27911,25,68000,RENT,2.0,DEBTCONSOLIDATION,B,24000,9.62,0.37,N,2,1
6748,26,70000,MORTGAGE,11.0,PERSONAL,B,5000,11.86,0.07,N,2,0
8498,28,75000,OWN,12.0,EDUCATION,B,9000,11.83,0.12,N,9,0
43990,22,78000,RENT,3.0,EDUCATION,C,25000,13.85,0.32,N,4,1
8793,23,90000,RENT,0.0,DEBTCONSOLIDATION,C,10000,13.61,0.11,N,2,0
28213,35,110000,RENT,0.0,HOMEIMPROVEMENT,A,15600,8.9,0.14,N,8,0
44357,22,66000,RENT,3.0,EDUCATION,C,3250,12.61,0.05,Y,4,0
2260,22,44000,RENT,1.0,VENTURE,D,7000,16.07,0.16,Y,3,1
44727,21,55000,RENT,3.0,MEDICAL,B,8000,10.25,0.15,N,2,0
19247,26,30000,RENT,0.0,HOMEIMPROVEMENT,D,6000,15.31,0.2,Y,4,1
2136,22,70000,MORTGAGE,6.0,MEDICAL,A,12000,6.99,0.17,N,4,0
9299,22,14400,RENT,0.0,VENTURE,C,4000,14.17,0.28,N,2,1
57673,27,103000,RENT,11.0,PERSONAL,C,10000,12.68,0.1,Y,6,0
56457,26,53000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,5000,10.0,0.09,N,4,0
5788,22,48000,RENT,6.0,DEBTCONSOLIDATION,B,15000,10.65,0.31,N,3,1
28898,29,80000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6625,6.03,0.08,N,8,0
39270,22,35400,RENT,4.0,EDUCATION,B,8000,11.83,0.23,N,2,0
14633,24,42000,OWN,4.0,MEDICAL,C,10000,12.99,0.24,N,3,0
42177,23,24000,RENT,0.0,MEDICAL,B,5000,11.26,0.21,N,4,0
15565,37,90000,RENT,2.0,VENTURE,A,5000,7.14,0.06,N,17,0
11893,31,80000,RENT,4.0,EDUCATION,C,16000,13.49,0.2,Y,8,0
46141,23,60000,RENT,4.0,EDUCATION,A,5000,7.29,0.08,N,3,0
13222,29,80000,MORTGAGE,5.0,PERSONAL,B,7000,10.99,0.09,N,8,0
41714,29,135456,MORTGAGE,14.0,MEDICAL,C,16000,13.22,0.12,Y,8,0
45216,21,40000,RENT,5.0,MEDICAL,B,8000,10.37,0.2,N,2,0
1691,28,80000,MORTGAGE,12.0,VENTURE,D,9800,15.33,0.12,Y,10,0
3161,29,40000,MORTGAGE,14.0,VENTURE,A,1500,9.63,0.04,N,8,0
3247,34,60000,RENT,17.0,VENTURE,A,5000,7.9,0.08,N,9,0
16466,21,30000,RENT,5.0,PERSONAL,B,10800,9.63,0.35,N,2,1
41873,22,51996,MORTGAGE,5.0,PERSONAL,B,6000,10.75,0.12,N,4,0
30464,25,35400,RENT,0.0,HOMEIMPROVEMENT,B,10000,10.65,0.29,N,3,1
8241,43,54000,RENT,0.0,EDUCATION,C,5000,13.22,0.09,N,13,0
6448,26,56000,RENT,7.0,VENTURE,B,10800,12.21,0.19,N,2,0
41745,22,75000,MORTGAGE,4.0,MEDICAL,A,10000,7.49,0.13,N,2,0
39969,26,75860,MORTGAGE,6.0,MEDICAL,B,24000,11.49,0.32,N,4,0
21727,32,32000,RENT,2.0,MEDICAL,A,2000,7.29,0.06,N,9,1
20174,23,65000,MORTGAGE,4.0,EDUCATION,C,10000,13.99,0.15,N,4,0
55126,23,50000,RENT,5.0,PERSONAL,B,10000,10.25,0.2,N,3,0
40951,27,140000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,15000,6.03,0.11,N,8,0
47478,27,80000,RENT,3.0,EDUCATION,A,4800,7.49,0.06,N,6,0
9705,28,90000,RENT,5.0,VENTURE,A,10000,7.88,0.11,N,7,0
43853,23,69000,MORTGAGE,7.0,EDUCATION,D,7500,16.89,0.11,N,4,0
8838,25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,5.42,0.08,N,2,0
53160,27,55000,RENT,3.0,VENTURE,C,10000,12.99,0.18,Y,8,0
35587,36,80000,MORTGAGE,8.0,MEDICAL,A,6000,6.03,0.07,N,14,0
20114,22,50000,RENT,2.0,PERSONAL,B,5000,10.25,0.1,N,4,0
48632,25,200000,MORTGAGE,3.0,MEDICAL,B,10000,9.99,0.05,N,3,0
38713,23,30000,OWN,0.0,MEDICAL,A,10000,5.42,0.33,N,4,0
41425,23,62500,MORTGAGE,7.0,VENTURE,B,6000,9.99,0.1,N,2,0
29986,26,65000,MORTGAGE,2.0,PERSONAL,B,10000,11.14,0.15,N,2,0
7423,34,100000,RENT,5.0,MEDICAL,A,10000,7.51,0.1,N,7,0
5802,25,55000,MORTGAGE,9.0,EDUCATION,B,7000,11.49,0.13,N,3,0
20053,24,85000,RENT,2.0,HOMEIMPROVEMENT,B,5000,10.99,0.06,N,4,0
5491,24,16000,RENT,3.0,DEBTCONSOLIDATION,D,3000,15.21,0.19,N,2,1
43016,25,48000,MORTGAGE,9.0,PERSONAL,A,3500,6.62,0.07,N,4,0
54390,24,65000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000,5.42,0.09,N,4,0
24336,23,60000,MORTGAGE,6.0,VENTURE,C,7000,12.99,0.12,Y,3,0
2135,23,51600,MORTGAGE,7.0,VENTURE,B,4000,9.91,0.08,N,3,0
4593,35,132000,MORTGAGE,13.0,EDUCATION,B,12000,10.99,0.09,N,6,0
49176,24,105000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5000,10.99,0.05,N,2,0
10048,23,57700,MORTGAGE,7.0,VENTURE,A,3500,6.99,0.06,N,4,0
36786,30,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4600,7.49,0.08,N,6,0
24320,40,150000,MORTGAGE,4.0,MEDICAL,B,5200,12.69,0.03,N,11,0
9473,22,62500,RENT,6.0,VENTURE,A,14000,7.88,0.22,N,4,0
52275,22,35000,RENT,5.0,MEDICAL,A,3000,7.29,0.09,N,4,0
13490,25,49268,MORTGAGE,5.0,DEBTCONSOLIDATION,C,12000,13.11,0.24,Y,2,0
54491,31,60000,MORTGAGE,15.0,PERSONAL,B,10000,9.91,0.17,N,7,0
16454,24,130000,RENT,5.0,MEDICAL,C,4000,13.35,0.03,Y,4,0
2310,34,70000,RENT,8.0,HOMEIMPROVEMENT,B,15000,10.0,0.21,N,9,0
51415,23,50000,MORTGAGE,5.0,PERSONAL,B,10000,11.49,0.2,N,3,0
46538,53,40000,RENT,0.0,PERSONAL,A,1500,7.9,0.04,N,28,0
4065,22,48000,RENT,1.0,PERSONAL,C,5000,14.26,0.1,N,4,0
24226,24,54996,RENT,2.0,EDUCATION,B,10800,11.86,0.2,N,2,0
2641,27,90000,MORTGAGE,6.0,VENTURE,A,6000,6.76,0.07,N,9,0
20428,21,30000,RENT,1.0,EDUCATION,B,4000,11.71,0.13,N,4,0
14824,23,50000,RENT,2.0,PERSONAL,C,10000,13.47,0.2,Y,2,0
39050,35,59497,MORTGAGE,9.0,EDUCATION,D,7750,16.77,0.12,N,8,1
23502,27,60000,OWN,2.0,PERSONAL,B,8000,12.53,0.13,N,6,0
57232,21,30000,RENT,4.0,EDUCATION,A,6000,5.42,0.2,N,2,0
5891,22,42000,RENT,6.0,PERSONAL,A,5000,6.62,0.12,N,3,0
12470,23,70000,MORTGAGE,4.0,EDUCATION,D,7500,16.29,0.1,Y,4,0
39419,22,82000,MORTGAGE,2.0,PERSONAL,B,6000,11.99,0.07,N,4,0
53543,29,38004,RENT,5.0,EDUCATION,D,3600,16.77,0.09,N,5,1
41272,29,115000,RENT,1.0,PERSONAL,A,16000,8.49,0.14,N,10,0
32609,27,62000,OWN,1.0,HOMEIMPROVEMENT,B,2500,11.78,0.04,Y,6,0
24059,29,120000,MORTGAGE,13.0,MEDICAL,B,8200,11.49,0.07,N,9,0
18474,22,31200,RENT,3.0,DEBTCONSOLIDATION,B,1200,10.99,0.04,N,2,0
47691,30,24414,RENT,0.0,MEDICAL,A,5000,6.91,0.2,N,4,0
14026,22,55000,RENT,6.0,PERSONAL,A,12000,7.29,0.22,N,2,0
12678,29,140000,MORTGAGE,2.0,VENTURE,C,12000,13.57,0.09,N,6,0
21864,33,130000,MORTGAGE,7.0,EDUCATION,D,8000,15.99,0.06,N,8,0
6342,24,39000,RENT,0.0,PERSONAL,B,7000,11.83,0.18,N,3,1
8264,37,70000,RENT,9.0,PERSONAL,A,15000,6.99,0.22,N,12,0
50591,22,29400,RENT,2.0,EDUCATION,C,6150,12.73,0.21,Y,3,0
53494,25,40000,RENT,0.0,PERSONAL,A,10000,9.32,0.25,N,4,0
10031,24,65000,RENT,3.0,MEDICAL,C,6000,13.49,0.09,N,4,0
35637,27,76000,MORTGAGE,2.0,PERSONAL,A,20000,6.54,0.26,N,6,0
44719,22,45000,RENT,6.0,EDUCATION,C,4800,12.73,0.11,Y,4,0
16084,27,23040,RENT,0.0,DEBTCONSOLIDATION,F,9500,19.04,0.41,Y,7,1
40086,26,105000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,12000,5.99,0.11,N,4,0
9496,27,106000,MORTGAGE,12.0,PERSONAL,A,18000,8.49,0.17,N,7,0
8166,22,80000,RENT,1.0,VENTURE,C,12000,13.85,0.15,N,3,0
26346,27,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,4000,9.76,0.08,N,5,0
30748,26,34480,RENT,3.0,PERSONAL,C,1750,13.61,0.05,Y,2,0
18003,22,56000,RENT,6.0,PERSONAL,B,6000,11.11,0.11,N,4,0
3537,24,34152,RENT,5.0,MEDICAL,C,6500,13.79,0.19,Y,4,0
57833,29,42000,RENT,3.0,EDUCATION,C,2000,13.61,0.05,N,8,0
46985,27,93000,RENT,11.0,MEDICAL,B,24250,12.18,0.27,N,7,0
26531,36,52000,MORTGAGE,2.0,EDUCATION,C,6000,13.49,0.12,N,11,0
13763,37,45000,MORTGAGE,21.0,HOMEIMPROVEMENT,B,4000,9.88,0.09,N,15,0
20782,29,59600,MORTGAGE,8.0,PERSONAL,A,1800,5.42,0.03,N,10,0
668,23,98000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000,6.62,0.1,N,2,1
56042,57,45600,RENT,1.0,VENTURE,C,2000,13.35,0.04,N,26,0
41274,22,30000,RENT,6.0,HOMEIMPROVEMENT,D,7000,14.96,0.23,N,2,1
42283,23,60000,RENT,1.0,EDUCATION,C,12000,13.16,0.2,N,4,0
48421,39,96000,RENT,0.0,EDUCATION,C,3800,15.23,0.04,Y,13,0
56008,31,50000,RENT,3.0,VENTURE,A,6000,5.99,0.12,N,10,0
35868,28,40000,MORTGAGE,12.0,VENTURE,A,5000,6.62,0.13,N,7,0
47760,34,55200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,5.99,0.18,N,10,0
33264,32,54000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,3000,7.14,0.06,N,6,0
27365,35,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,7000,9.25,0.08,N,9,0
39917,27,36000,RENT,7.0,EDUCATION,A,5500,7.88,0.15,N,8,0
14051,25,60000,RENT,9.0,DEBTCONSOLIDATION,C,15000,13.49,0.25,N,4,0
25115,28,94050,MORTGAGE,6.0,HOMEIMPROVEMENT,D,20000,14.96,0.21,Y,6,1
24361,22,60000,MORTGAGE,2.0,MEDICAL,A,12000,7.49,0.2,N,3,0
6443,22,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8000,7.88,0.11,N,2,0
3930,24,27000,RENT,0.0,MEDICAL,B,3500,9.91,0.13,N,4,0
9060,28,52000,MORTGAGE,12.0,PERSONAL,A,4000,7.74,0.08,N,8,0
56365,25,41000,RENT,3.0,DEBTCONSOLIDATION,C,10000,12.73,0.24,Y,3,0
6825,29,75000,MORTGAGE,13.0,PERSONAL,A,5000,6.03,0.07,N,7,0
33673,27,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4000,7.49,0.08,N,5,0
20306,22,60000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.99,0.08,N,2,0
12336,26,72000,MORTGAGE,10.0,EDUCATION,A,10000,7.51,0.14,N,3,0
26258,23,60000,RENT,7.0,MEDICAL,B,15000,11.86,0.25,N,2,0
14029,30,80000,RENT,3.0,EDUCATION,B,8000,10.99,0.1,N,8,0
21098,31,54000,RENT,7.0,MEDICAL,B,9600,10.0,0.18,N,6,0
14649,25,64000,RENT,9.0,MEDICAL,B,7200,9.91,0.11,N,2,0
15214,28,58000,RENT,8.0,EDUCATION,A,4000,7.66,0.07,N,5,0
19174,22,37008,RENT,1.0,PERSONAL,A,3600,8.9,0.1,N,4,0
32015,24,60000,RENT,0.0,PERSONAL,C,7200,12.53,0.12,N,4,1
31416,29,55000,RENT,11.0,PERSONAL,C,20000,15.27,0.36,Y,5,1
45944,29,67000,OWN,11.0,VENTURE,D,2800,16.02,0.04,N,8,0
51375,25,85000,RENT,2.0,VENTURE,C,6000,13.49,0.07,N,2,0
49983,22,27996,OWN,6.0,EDUCATION,A,4400,8.94,0.15,N,3,0
869,22,33280,RENT,2.0,DEBTCONSOLIDATION,C,8500,13.92,0.25,N,3,0
30102,28,54000,RENT,9.0,PERSONAL,A,12000,7.66,0.22,N,7,0
21023,24,52000,RENT,8.0,MEDICAL,A,14000,6.91,0.27,N,3,0
37161,23,42000,RENT,1.0,EDUCATION,C,10000,12.87,0.24,N,2,0
39231,22,38000,MORTGAGE,3.0,EDUCATION,B,5000,11.71,0.13,N,2,0
24095,32,96000,MORTGAGE,3.0,VENTURE,B,10000,10.99,0.1,N,10,0
1520,22,65000,MORTGAGE,5.0,VENTURE,D,10000,15.7,0.15,Y,3,0
6350,23,52250,MORTGAGE,2.0,VENTURE,C,4750,13.35,0.09,N,4,0
48437,26,35000,RENT,4.0,MEDICAL,B,9000,10.99,0.25,N,2,0
39421,22,42000,RENT,6.0,VENTURE,A,6000,7.9,0.14,N,2,0
33729,31,42000,RENT,1.0,HOMEIMPROVEMENT,A,7000,7.9,0.17,N,6,1
15477,41,49000,RENT,2.0,DEBTCONSOLIDATION,C,4000,13.92,0.08,N,13,0
8920,25,38000,OWN,0.0,MEDICAL,B,7200,10.37,0.19,N,2,0
48476,24,62000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,17400,14.72,0.28,Y,2,0
30831,23,65000,OWN,5.0,VENTURE,A,6000,8.49,0.09,N,3,0
16366,26,70000,MORTGAGE,10.0,PERSONAL,A,9000,9.63,0.13,N,4,0
17835,23,39996,RENT,3.0,VENTURE,B,4800,10.65,0.12,N,2,0
39303,22,57000,MORTGAGE,6.0,VENTURE,D,8500,15.33,0.15,Y,2,0
35145,25,150000,MORTGAGE,9.0,MEDICAL,A,6000,7.74,0.04,N,3,0
52846,27,70000,RENT,0.0,PERSONAL,B,15000,10.99,0.21,N,7,0
9972,23,34482,RENT,3.0,EDUCATION,A,7000,7.51,0.21,N,3,0
49484,23,39900,RENT,0.0,PERSONAL,C,12000,12.98,0.3,N,2,0
1246,31,55000,MORTGAGE,3.0,PERSONAL,A,6000,6.92,0.11,N,9,0
40699,29,74800,OWN,3.0,DEBTCONSOLIDATION,E,24000,16.45,0.29,Y,6,1
43207,25,37000,RENT,2.0,VENTURE,A,7000,8.9,0.19,N,3,0
427,23,33600,RENT,4.0,EDUCATION,C,4000,13.72,0.12,N,3,0
5796,24,42000,RENT,1.0,PERSONAL,D,12000,14.59,0.29,N,4,1
56777,23,46000,RENT,7.0,EDUCATION,B,8300,11.71,0.18,N,4,0
11995,25,59256,RENT,1.0,MEDICAL,C,17600,12.99,0.3,N,4,0
19754,23,70000,RENT,1.0,EDUCATION,C,10000,12.68,0.14,N,2,0
3041,23,60000,RENT,6.0,EDUCATION,C,14000,13.99,0.24,Y,3,0
18133,24,36000,RENT,2.0,DEBTCONSOLIDATION,B,1600,11.83,0.04,N,2,0
35706,23,45691,MORTGAGE,7.0,VENTURE,A,6000,7.14,0.13,N,2,0
51580,27,80000,MORTGAGE,3.0,PERSONAL,E,14000,17.74,0.17,N,9,0
5656,51,79894,RENT,1.0,MEDICAL,B,20000,11.83,0.25,N,20,0
12904,28,50000,MORTGAGE,5.0,VENTURE,A,5000,7.51,0.1,N,7,0
10620,28,50000,MORTGAGE,4.0,VENTURE,A,10000,6.91,0.2,N,8,0
25201,26,46000,MORTGAGE,1.0,PERSONAL,A,6000,7.88,0.13,N,3,0
15818,27,120000,RENT,3.0,DEBTCONSOLIDATION,A,20000,6.91,0.17,N,6,0
32967,27,80000,OWN,5.0,HOMEIMPROVEMENT,B,1500,11.12,0.02,N,6,0
29702,28,27600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8400,7.51,0.3,N,8,0
17207,25,24000,MORTGAGE,5.0,MEDICAL,B,10000,9.76,0.42,N,3,0
55002,56,54538,MORTGAGE,4.0,HOMEIMPROVEMENT,A,20000,7.51,0.37,N,27,0
11805,22,75000,MORTGAGE,6.0,EDUCATION,C,6000,12.98,0.08,Y,3,0
37515,21,45000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4800,7.51,0.11,N,3,0
20497,22,24996,RENT,2.0,DEBTCONSOLIDATION,C,6500,13.61,0.28,N,2,0
27314,23,91000,RENT,3.0,PERSONAL,B,18000,8.88,0.2,N,2,0
40337,22,29004,RENT,2.0,PERSONAL,B,2500,11.99,0.09,N,2,0
2915,26,60000,MORTGAGE,10.0,PERSONAL,A,16500,7.88,0.28,N,4,0
23223,39,115000,MORTGAGE,7.0,VENTURE,C,15000,13.06,0.13,Y,13,0
4960,25,60000,OWN,4.0,EDUCATION,A,5000,7.51,0.08,N,4,0
22501,32,76000,RENT,3.0,PERSONAL,C,14000,13.49,0.18,Y,9,0
45576,37,45000,RENT,6.0,VENTURE,B,4000,12.42,0.09,N,15,0
4451,29,60000,RENT,5.0,MEDICAL,A,10000,7.88,0.17,N,9,0
28010,23,55000,RENT,3.0,EDUCATION,A,11000,7.29,0.2,N,4,0
7281,23,45000,RENT,2.0,EDUCATION,B,8000,10.59,0.18,N,2,0
32955,23,41000,RENT,2.0,PERSONAL,C,3000,13.98,0.07,Y,4,0
34272,27,75000,RENT,10.0,EDUCATION,C,14125,13.49,0.19,Y,8,0
24588,40,40000,MORTGAGE,4.0,MEDICAL,A,10000,5.99,0.25,N,16,0
42670,24,100000,MORTGAGE,8.0,EDUCATION,A,12000,7.51,0.12,N,2,0
22004,35,80000,RENT,9.0,PERSONAL,C,20000,13.22,0.25,Y,5,0
45175,23,40000,RENT,2.0,MEDICAL,A,10000,7.88,0.25,N,4,0
43366,27,78000,RENT,3.0,HOMEIMPROVEMENT,B,4000,10.59,0.05,N,8,0
858,24,38400,MORTGAGE,3.0,VENTURE,B,3000,12.69,0.08,N,3,0
